URL,Product Name,Brand,Sale Price,MRP
https://www.adidas.co.inhttps://www.adidas.co.in/base-x-w-shoes/JK7158.html,Base X W Shoes,Adidas,₹2 159.50,"₹3 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/salon-maxeez-flip-flops/JK2181.html,Salon Maxeez Flip Flops,Adidas,N/A,N/A
https://www.adidas.co.inhttps://www.adidas.co.in/superstar-ii-shoes/JP8159.html,Superstar II Shoes,Adidas,₹7 199.50,"₹11 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/cloudfoam-move-sock-shoes/ID6524.html,Cloudfoam Move Sock Shoes,Adidas,₹3 599.50,"₹5 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/supernova-rise-2-running-shoes/JR0581.html,Supernova Rise 2 Running Shoes,Adidas,₹8 999.50,"₹14 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/response-runner-shoes/JQ2543.html,Response Runner Shoes,Adidas,₹3 359.50,"₹5 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/cloudfoam-comfy-shoes/IH2974.html,Cloudfoam Comfy Shoes,Adidas,N/A,N/A
https://www.adidas.co.inhttps://www.adidas.co.in/questar-3-running-shoes/JQ5069.html,Questar 3 Running Shoes,Adidas,₹4 799.50,"₹7 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/zero-halo-shoes/JS4257.html,Zero Halo Shoes,Adidas,₹4 559.50,"₹7 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/lightblaze-shoes/JS4256.html,Lightblaze Shoes,Adidas,₹5 999.50,"₹9 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adidas-by-stella-mccartney-clogs/GW2050.html,adidas by Stella McCartney Clogs,Adidas,₹11 899.50,"₹16 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/supernova-rise-2-running-shoes/JR7688.html,Supernova Rise 2 Running Shoes,Adidas,₹8 999.50,"₹14 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/response-runner-shoes/JQ2541.html,Response Runner Shoes,Adidas,₹3 359.50,"₹5 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/gazelle-indoor-shoes/JS1407.html,Gazelle Indoor Shoes,Adidas,₹7 199.50,"₹11 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-ayoon-slides/JH9686.html,Adilette Ayoon Slides,Adidas,₹3 499.50,"₹4 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/predator-league-firm-multi-ground-boots/JI1118.html,Predator League Firm/Multi-Ground Boots,Adidas,₹5 399.50,"₹8 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/response-runner-shoes/IH6102.html,Response Runner Shoes,Adidas,₹3 359.50,"₹5 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/run-60s-3.0-shoes/IE3806.html,Run 60s 3.0 Shoes,Adidas,N/A,N/A
https://www.adidas.co.inhttps://www.adidas.co.in/cloudfoam-move-lounger-shoes/ID6516.html,Cloudfoam Move Lounger Shoes,Adidas,₹3 919.50,"₹5 599.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/mercedes---amg-petronas-formula-one-team-barreda-decode-shoes/JR1063.html,MERCEDES - AMG PETRONAS FORMULA ONE TEAM BARREDA DECODE SHOES,Adidas,₹5 399.50,"₹8 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-shower-slides/JI4773.html,Adilette Shower Slides,Adidas,₹1 799.50,"₹2 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/aero-sprint-spark-shoes/JK7557.html,Aero Sprint Spark Shoes,Adidas,₹2 879.50,"₹4 799.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/superstar-ii-shoes/JQ3209.html,Superstar II Shoes,Adidas,₹7 199.50,"₹11 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/superstar-ii-shoes/JH5469.html,Superstar II Shoes,Adidas,₹7 199.50,"₹11 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/switch-move-running-shoes/IG1761.html,Switch Move Running Shoes,Adidas,₹3 599.50,"₹5 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/breezen-sandals/JK8100.html,BREEZEN Sandals,Adidas,₹1 799.50,"₹2 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/ablaze-grand-tennis-shoes/JK7108.html,ABLAZE GRAND Tennis Shoes,Adidas,₹3 359.50,"₹5 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/aquo-slip-on-slides/JK8071.html,Aquo Slip On Slides,Adidas,₹959.50,"₹1 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/duramo-rc2-running-shoes/JR3236.html,Duramo RC2 Running Shoes,Adidas,₹3 919.50,"₹5 599.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/switch-move-running-shoes/ID8332.html,Switch Move Running Shoes,Adidas,₹3 599.50,"₹5 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/copa-pure-3-club-turf-boots/JR2893.html,Copa Pure 3 Club Turf Boots,Adidas,₹3 359.50,"₹5 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/cloudfoam-walk-lounger-shoes/ID4060.html,Cloudfoam Walk Lounger Shoes,Adidas,₹4 899.50,"₹6 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-shower-slides/JI4760.html,Adilette Shower Slides,Adidas,₹2 099.50,"₹2 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/tennis-top-shoes/JK7104.html,Tennis Top Shoes,Adidas,₹2 999.50,"₹4 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-shower-slides/JS3566.html,Adilette Shower Slides,Adidas,₹2 099.50,"₹2 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/ablaze-grand-tennis-shoes/JK7107.html,ABLAZE GRAND Tennis Shoes,Adidas,₹3 359.50,"₹5 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/air-roll-stroll-shoes/JK3808.html,Air-Roll Stroll Shoes,Adidas,₹2 159.50,"₹3 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/tennis-wiz-shoes/JK1203.html,Tennis Wiz Shoes,Adidas,₹2 879.50,"₹4 799.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/ultraboost-1.0-shoes/JQ0829.html,Ultraboost 1.0 Shoes,Adidas,₹10 799.50,"₹17 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/cloudfoam-move-sock-shoes/JH7175.html,Cloudfoam Move Sock Shoes,Adidas,₹4 199.50,"₹5 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/mercedes---amg-petronas-formula-one-team-lightblaze-shoes/JQ7130.html,Mercedes - AMG Petronas Formula One Team Lightblaze Shoes,Adidas,₹6 599.50,"₹10 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/superstar-ii-shoes/JQ4728.html,Superstar II Shoes,Adidas,₹5 999.50,"₹9 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/superstar-ii-shoes/JI0124.html,Superstar II Shoes,Adidas,₹7 799.50,"₹12 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/supernova-rise-2-running-shoes/IH8664.html,Supernova Rise 2 Running Shoes,Adidas,₹8 999.50,"₹14 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/ultraboost-1.0-shoes/JR9513.html,Ultraboost 1.0 Shoes,Adidas,₹10 799.50,"₹17 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/courtjam-control-3-premium-tennis-shoes/JP7277.html,Courtjam Control 3 Premium Tennis Shoes,Adidas,₹5 999.50,"₹9 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/grand-court-td-lifestyle-court-casual-shoes/GW9262.html,Grand Court TD Lifestyle Court Casual Shoes,Adidas,₹3 959.50,"₹6 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/ultimashow-2.0-shoes/IH0326.html,Ultimashow 2.0 Shoes,Adidas,₹3 599.50,"₹5 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/mercedes---amg-petronas-formula-one-team-lightblaze-shoes/JQ7131.html,Mercedes - AMG Petronas Formula One Team Lightblaze Shoes,Adidas,₹6 599.50,"₹10 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/lightshift-shoes/JS4272.html,Lightshift Shoes,Adidas,₹4 559.50,"₹7 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/rivalry-low-shoes/GX2272.html,Rivalry Low Shoes,Adidas,₹5 999.50,"₹9 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/forum-low-cl-shoes/JR0498.html,Forum Low CL Shoes,Adidas,₹7 199.50,"₹11 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/gamecourt-2.0-tennis-shoes/JP7723.html,Gamecourt 2.0 Tennis Shoes,Adidas,₹4 199.50,"₹6 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/avaflash-low-tennis-shoes/IH0511.html,Avaflash Low Tennis Shoes,Adidas,₹5 399.50,"₹8 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/grand-court-2.0-shoes/ID2978.html,GRAND COURT 2.0 SHOES,Adidas,₹5 599.50,"₹7 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/galaxy-7-running-shoes/JQ2606.html,Galaxy 7 Running Shoes,Adidas,₹3 599.50,"₹5 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/grand-court-2.0-shoes/GW9217.html,GRAND COURT 2.0 SHOES,Adidas,₹5 599.50,"₹7 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/superstar-ii-shoes/JR1632.html,Superstar II Shoes,Adidas,₹5 999.50,"₹9 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/superstar-ii-shoes/JQ3184.html,Superstar II Shoes,Adidas,₹7 199.50,"₹11 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-shower-slides/GW8747.html,Adilette Shower Slides,Adidas,₹2 099.50,"₹2 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/city-rnr-shoes/JI0836.html,City RNR Shoes,Adidas,₹6 999.50,"₹9 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/superstar-ii-shoes/JQ3176.html,Superstar II Shoes,Adidas,₹5 999.50,"₹9 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/mercedes---amg-petronas-formula-one-team-adilette-comfort-slides/JR1071.html,MERCEDES - AMG PETRONAS FORMULA ONE TEAM ADILETTE COMFORT SLIDES,Adidas,₹3 359.50,"₹5 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/cloudfoam-pure-2.0-shoes/H04753.html,Cloudfoam Pure 2.0 Shoes,Adidas,₹4 799.50,"₹7 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/dropset-3-training-shoes/JR1675.html,Dropset 3 Training Shoes,Adidas,₹7 799.50,"₹12 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/supernova-rise-2-running-shoes/JQ7690.html,Supernova Rise 2 Running Shoes,Adidas,₹8 999.50,"₹14 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/sl-72-rs-shoes/IH7912.html,SL 72 RS Shoes,Adidas,₹5 999.50,"₹9 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adizero-sl2-running-shoes/IF6770.html,Adizero SL2 Running Shoes,Adidas,₹8 399.50,"₹11 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-shower-slides/JR9231.html,Adilette Shower Slides,Adidas,₹2 099.50,"₹2 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/breaknet-2.0-shoes/ID0471.html,Breaknet 2.0 Shoes,Adidas,₹3 599.50,"₹5 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/supernova-ease-shoes/JQ2510.html,Supernova Ease Shoes,Adidas,₹5 999.50,"₹9 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-lite-slides/IE2991.html,Adilette Lite Slides,Adidas,₹1 979.50,"₹3 299.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/superstar-ii-shoes/JH5470.html,Superstar II Shoes,Adidas,₹7 199.50,"₹11 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/rivalry-lux-low-shoes/IF7184.html,Rivalry Lux Low Shoes,Adidas,₹7 699.50,"₹10 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/response-runner-shoes/IH6106.html,Response Runner Shoes,Adidas,₹3 359.50,"₹5 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/stan-smith-shoes/B24105.html,Stan Smith Shoes,Adidas,₹5 399.50,"₹8 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/runfalcon-5-running-shoes/JR3089.html,Runfalcon 5 Running Shoes,Adidas,₹3 959.50,"₹6 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/cloudfoam-go-lounger-shoes/ID4024.html,Cloudfoam Go Lounger Shoes,Adidas,₹3 599.50,"₹5 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/sl-72-rs-shoes/IH4823.html,SL 72 RS Shoes,Adidas,₹5 999.50,"₹9 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-lite-slides/GZ6198.html,Adilette Lite Slides,Adidas,₹1 799.50,"₹2 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/chase-pro-shoes/IQ8886.html,CHASE PRO SHOES,Adidas,₹1 200.00,"₹3 999.00 
-70%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/response-super-shoes/JQ2521.html,Response Super Shoes,Adidas,₹5 399.50,"₹8 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/kinkox-2.0-sandals/JK8105.html,Kinkox 2.0 Sandals,Adidas,₹1 749.50,"₹2 499.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/runmet-shoes/JK1233.html,Runmet Shoes,Adidas,₹3 599.50,"₹5 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/run-60s-3.0-ikd-shoes/JL2236.html,Run 60s 3.0 IKD Shoes,Adidas,₹3 599.50,"₹5 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/air-roll-stroll-shoes/JK3809.html,Air-Roll Stroll Shoes,Adidas,₹2 159.50,"₹3 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/cloudfoam-shower-flip-flops/EY3079.html,CLOUDFOAM SHOWER Flip Flops,Adidas,₹600.00,"₹1 999.00 
-70%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-comfort-ikd-slides/JL1719.html,Adilette Comfort IKD Slides,Adidas,₹3 219.50,"₹4 599.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/air-roll-stroll-shoes/JK3811.html,Air-Roll Stroll Shoes,Adidas,₹2 159.50,"₹3 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/dash-smooth-shoes/JK0873.html,Dash-Smooth Shoes,Adidas,₹2 999.50,"₹4 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/aquo-slip-on-slides/JJ5203.html,Aquo Slip On Slides,Adidas,N/A,N/A
https://www.adidas.co.inhttps://www.adidas.co.in/acteve-comfort-on-slides/JJ5193.html,Acteve Comfort On Slides,Adidas,N/A,N/A
https://www.adidas.co.inhttps://www.adidas.co.in/response-runner-shoes/IH6103.html,Response Runner Shoes,Adidas,₹3 359.50,"₹5 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/grand-court-2.0-shoes/IG9247.html,GRAND COURT 2.0 SHOES,Adidas,₹4 799.50,"₹7 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/ultrarun-5-w-running-shoes/JI3391.html,Ultrarun 5 W Running Shoes,Adidas,₹4 799.50,"₹7 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/duramo-sl-shoes/IF9474.html,Duramo SL Shoes,Adidas,₹3 959.50,"₹6 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/duramo-sl-wide-running-lightmotion-shoes/IG0310.html,Duramo SL Wide Running Lightmotion Shoes,Adidas,₹3 959.50,"₹6 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/dropset-3-training-shoes/JR1670.html,Dropset 3 Training Shoes,Adidas,₹7 799.50,"₹12 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/runfalcon-3.0-shoes/HP7556.html,Runfalcon 3.0 Shoes,Adidas,₹3 959.50,"₹6 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/supernova-ease-shoes/JQ2505.html,Supernova Ease Shoes,Adidas,₹5 999.50,"₹9 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/grand-court-td-lifestyle-court-casual-shoes/GW9261.html,Grand Court TD Lifestyle Court Casual Shoes,Adidas,₹3 959.50,"₹6 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-aqua-slides/JI1405.html,Adilette Aqua Slides,Adidas,N/A,N/A
https://www.adidas.co.inhttps://www.adidas.co.in/amalgo-shoes/IQ8842.html,AMALGO SHOES,Adidas,₹2 999.50,"₹4 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/f50-club-indoor-boots/IE1221.html,F50 Club Indoor Boots,Adidas,₹3 599.50,"₹5 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-aqua-slides/EG4160.html,Adilette Aqua Slides,Adidas,N/A,N/A
https://www.adidas.co.inhttps://www.adidas.co.in/blazezap-shoes/JK7447.html,BlazeZap Shoes,Adidas,₹2 759.50,"₹4 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/duramo-rc-shoes/JL2638.html,Duramo RC Shoes,Adidas,₹3 359.50,"₹5 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/breaknet-sleek-ikd-shoes/JL2219.html,Breaknet Sleek IKD Shoes,Adidas,₹3 599.50,"₹5 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/cush-walk-shoes/JK8187.html,Cush Walk Shoes,Adidas,₹2 399.50,"₹3 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/blazezap-shoes/JK7449.html,BlazeZap Shoes,Adidas,₹3 219.50,"₹4 599.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/pod-active-shoes/JK1115.html,Pod-Active Shoes,Adidas,₹2 279.50,"₹3 799.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/amalgo-shoes/IQ8844.html,AMALGO SHOES,Adidas,₹2 759.50,"₹4 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/breezewalk-shoes/GC0553.html,BREEZEWALK SHOES,Adidas,₹1 799.50,"₹2 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adifom-iiinfinity-slides/JI0397.html,Adifom Iiinfinity Slides,Adidas,₹2 759.50,"₹4 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/drop-step-low-2.0-ikd-shoes/KK6401.html,Drop Step Low 2.0 IKD Shoes,Adidas,₹4 799.50,"₹7 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/mercedes---amg-petronas-formula-one-team-adilette-comfort-slides/JR1070.html,MERCEDES - AMG PETRONAS FORMULA ONE TEAM ADILETTE COMFORT SLIDES,Adidas,₹3 359.50,"₹5 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/copa-pure-3-league-firm-multi-ground-boots/ID9052.html,Copa Pure 3 League Firm/Multi-Ground Boots,Adidas,₹5 159.50,"₹8 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/ultraboost-light-shoes/GZ5166.html,Ultraboost Light Shoes,Adidas,₹7 600.00,"₹18 999.00 
-60%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/stan-smith-shoes/FX5499.html,Stan Smith Shoes,Adidas,₹2 700.00,"₹8 999.00 
-70%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/dropset-3-training-shoes/ID8628.html,Dropset 3 Training Shoes,Adidas,₹7 799.50,"₹12 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/cloudfoam-go-sock-shoes/JS1206.html,Cloudfoam Go Sock Shoes,Adidas,₹4 199.50,"₹6 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/flowboost-shoes/JR7933.html,Flowboost Shoes,Adidas,₹6 599.50,"₹10 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/cloudfoam-move-sock-shoes/JI4837.html,Cloudfoam Move Sock Shoes,Adidas,N/A,N/A
https://www.adidas.co.inhttps://www.adidas.co.in/superstar-ii-shoes/JQ4729.html,Superstar II Shoes,Adidas,₹5 999.50,"₹9 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/astir-shoes/IH3637.html,Astir Shoes,Adidas,₹4 499.50,"₹8 999.00 
-50%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/pureboost-5-running-shoes/IF9203.html,Pureboost 5 Running Shoes,Adidas,₹9 099.50,"₹12 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/grand-court-2.0-shoes/ID4478.html,GRAND COURT 2.0 SHOES,Adidas,₹4 799.50,"₹7 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/break-start-shoes/IH7963.html,Break Start Shoes,Adidas,₹3 599.50,"₹5 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/rivalry-lux-low-shoes/ID3950.html,Rivalry Lux Low Shoes,Adidas,₹7 699.50,"₹10 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/treadmove-running-shoes/JR5853.html,Treadmove Running Shoes,Adidas,₹3 359.50,"₹5 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/lite-racer-cln-2.0-shoes/GZ0667.html,LITE RACER CLN 2.0 SHOES,Adidas,₹2 999.50,"₹5 999.00 
-50%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/avaflash-low-tennis-shoes/IG9540.html,Avaflash Low Tennis Shoes,Adidas,₹5 399.50,"₹8 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/run50s-ikd-running-shoes/JK1817.html,Run50s IKD Running Shoes,Adidas,₹1 500.00,"₹4 999.00 
-70%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/response-super-shoes/JI4230.html,Response Super Shoes,Adidas,₹5 399.50,"₹8 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/tennis-top-shoes/JK7103.html,Tennis Top Shoes,Adidas,₹2 999.50,"₹4 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/dash-flow-shoes/JK0851.html,Dash-Flow Shoes,Adidas,₹2 999.50,"₹4 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/triumph-cricket-shoes/JK0168.html,Triumph Cricket Shoes,Adidas,₹2 759.50,"₹4 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/aquo-slip-on-slides/JK8069.html,Aquo Slip On Slides,Adidas,₹959.50,"₹1 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/velocity-grand-shoes/JK1217.html,Velocity Grand Shoes,Adidas,₹2 399.50,"₹3 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/tennis-top-shoes/JK1202.html,Tennis Top Shoes,Adidas,₹2 999.50,"₹4 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/nu23-cricket-shoes/JK0170.html,NU23 Cricket Shoes,Adidas,N/A,N/A
https://www.adidas.co.inhttps://www.adidas.co.in/dropset-2-training-shoes/IE8050.html,Dropset 2 Training Shoes,Adidas,₹7 799.50,"₹12 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adidas-by-stella-mccartney-ultraboost-5-shoes/IE8771.html,adidas by Stella McCartney Ultraboost 5 Shoes,Adidas,₹16 199.50,"₹26 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/copa-pure-3-club-firm-multi-ground-boots/JR2897.html,Copa Pure 3 Club Firm/Multi-Ground Boots,Adidas,₹3 359.50,"₹5 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/response-runner-shoes/IH3581.html,Response Runner Shoes,Adidas,₹1 680.00,"₹5 599.00 
-70%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/response-runner-shoes/ID7336.html,Response Runner Shoes,Adidas,N/A,N/A
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-aqua-slides/FY8048.html,Adilette Aqua Slides,Adidas,₹1 399.50,"₹1 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/sl-72-og-shoes/IH0290.html,SL 72 OG Shoes,Adidas,₹5 999.50,"₹9 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/stan-smith-shoes/EE8836.html,Stan Smith Shoes,Adidas,₹5 399.50,"₹8 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html,Rivalry Lux Low Shoes,Adidas,₹6 599.50,"₹10 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/drop-step-low-2.0-ikd-shoes/KK6399.html,Drop Step Low 2.0 IKD Shoes,Adidas,₹4 799.50,"₹7 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-ayoon-slides/JH9685.html,Adilette Ayoon Slides,Adidas,₹2 999.50,"₹4 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/nmd_r1-shoes/GW5698.html,NMD_R1 Shoes,Adidas,₹5 200.00,"₹12 999.00 
-60%
Discount"
